date,layer.name,layer.depth_m,layer.temp_c
1/19/96,cline_bottom,26.5,8.7715
1/19/96,bottom,45.5,8.6835
1/20/96,surface,1,8.693
1/20/96,cline_top,2.5,8.7045
1/20/96,cline_bottom,26.5,8.7715
1/20/96,bottom,45.5,8.6835
1/21/96,surface,1,8.693
1/21/96,cline_top,2.5,8.7045
1/21/96,cline_bottom,26.5,8.7715
1/21/96,bottom,45.5,8.6835
1/22/96,surface,1,8.693
1/22/96,cline_top,2.5,8.7045
1/22/96,cline_bottom,26.5,8.7715
1/22/96,bottom,45.5,8.6835
1/23/96,surface,1,8.693
1/23/96,cline_top,2.5,8.7045
1/23/96,cline_bottom,26.5,8.7715
1/23/96,bottom,45.5,8.6835
1/24/96,surface,1,8.693
1/24/96,cline_top,2.5,8.7045
1/24/96,cline_bottom,26.5,8.7715
1/24/96,bottom,45.5,8.6835
1/25/96,surface,1,8.693
1/25/96,cline_top,2.5,8.7045
1/25/96,cline_bottom,26.5,8.7715
1/25/96,bottom,45.5,8.6835
1/26/96,surface,1,8.693
1/26/96,cline_top,2.5,8.7045
1/26/96,cline_bottom,26.5,8.7715
1/26/96,bottom,45.5,8.6835
1/27/96,surface,1,8.693
1/27/96,cline_top,2.5,8.7045
1/27/96,cline_bottom,26.5,8.7715
1/27/96,bottom,45.5,8.6835
1/28/96,surface,1,8.693
1/28/96,cline_top,2.5,8.7045
1/28/96,cline_bottom,26.5,8.7715
1/28/96,bottom,45.5,8.6835
1/29/96,surface,1,8.693
1/29/96,cline_top,2.5,8.7045
1/29/96,cline_bottom,26.5,8.7715
1/29/96,bottom,45.5,8.6835
1/30/96,surface,1,8.693
1/30/96,cline_top,2.5,8.7045
1/30/96,cline_bottom,26.5,8.7715
1/30/96,bottom,45.5,8.6835
1/31/96,surface,1,8.693
1/31/96,cline_top,2.5,8.7045
1/31/96,cline_bottom,26.5,8.7715
1/31/96,bottom,45.5,8.6835
2/1/96,surface,1,8.693
2/1/96,cline_top,2.5,8.7045
2/1/96,cline_bottom,26.5,8.7715
2/1/96,bottom,45.5,8.6835
2/2/96,surface,1,8.693
2/2/96,cline_top,2.5,8.7045
2/2/96,cline_bottom,26.5,8.7715
2/2/96,bottom,45.5,8.6835
2/3/96,surface,1,8.693
2/3/96,cline_top,2.5,8.7045
2/3/96,cline_bottom,26.5,8.7715
2/3/96,bottom,45.5,8.6835
2/4/96,surface,1,8.693
2/4/96,cline_top,2.5,8.7045
2/4/96,cline_bottom,26.5,8.7715
2/4/96,bottom,45.5,8.6835
2/5/96,surface,1,8.693
2/5/96,cline_top,2.5,8.7045
2/5/96,cline_bottom,26.5,8.7715
2/5/96,bottom,45.5,8.6835
2/6/96,surface,1,8.693
2/6/96,cline_top,2.5,8.7045
2/6/96,cline_bottom,26.5,8.7715
2/6/96,bottom,45.5,8.6835
2/7/96,surface,1,8.693
2/7/96,cline_top,2.5,8.7045
2/7/96,cline_bottom,26.5,8.7715
2/7/96,bottom,45.5,8.6835
2/8/96,surface,1,8.693
2/8/96,cline_top,2.5,8.7045
2/8/96,cline_bottom,26.5,8.7715
2/8/96,bottom,45.5,8.6835
2/9/96,surface,1,8.693
2/9/96,cline_top,2.5,8.7045
2/9/96,cline_bottom,26.5,8.7715
2/9/96,bottom,45.5,8.6835
2/10/96,surface,1,8.693
2/10/96,cline_top,2.5,8.7045
2/10/96,cline_bottom,26.5,8.7715
2/10/96,bottom,45.5,8.6835
2/11/96,surface,1,8.693
2/11/96,cline_top,2.5,8.7045
2/11/96,cline_bottom,26.5,8.7715
2/11/96,bottom,45.5,8.6835
2/12/96,surface,1,8.693
2/12/96,cline_top,2.5,8.7045
2/12/96,cline_bottom,26.5,8.7715
2/12/96,bottom,45.5,8.6835
2/13/96,surface,1,8.693
2/13/96,cline_top,2.5,8.7045
2/13/96,cline_bottom,26.5,8.7715
2/13/96,bottom,45.5,8.6835
2/14/96,surface,1,8.693
2/14/96,cline_top,2.5,8.7045
2/14/96,cline_bottom,26.5,8.7715
2/14/96,bottom,45.5,8.6835
2/15/96,surface,1,8.693
2/15/96,cline_top,2.5,8.7045
2/15/96,cline_bottom,26.5,8.7715
2/15/96,bottom,45.5,8.6835
2/16/96,surface,1,8.693
2/16/96,cline_top,2.5,8.7045
2/16/96,cline_bottom,26.5,8.7715
2/16/96,bottom,45.5,8.6835
2/17/96,surface,1,8.693
2/17/96,cline_top,2.5,8.7045
2/17/96,cline_bottom,26.5,8.7715
2/17/96,bottom,45.5,8.6835
2/18/96,surface,1,8.693
2/18/96,cline_top,2.5,8.7045
2/18/96,cline_bottom,26.5,8.7715
2/18/96,bottom,45.5,8.6835
2/19/96,surface,1,8.693
2/19/96,cline_top,2.5,8.7045
2/19/96,cline_bottom,26.5,8.7715
2/19/96,bottom,45.5,8.6835
2/20/96,surface,1,8.693
2/20/96,cline_top,2.5,8.7045
2/20/96,cline_bottom,26.5,8.7715
2/20/96,bottom,45.5,8.6835
2/21/96,surface,1,8.693
2/21/96,cline_top,2.5,8.7045
2/21/96,cline_bottom,26.5,8.7715
2/21/96,bottom,45.5,8.6835
2/22/96,surface,1,8.693
2/22/96,cline_top,2.5,8.7045
2/22/96,cline_bottom,26.5,8.7715
2/22/96,bottom,45.5,8.6835
2/23/96,surface,1,8.693
2/23/96,cline_top,2.5,8.7045
2/23/96,cline_bottom,26.5,8.7715
2/23/96,bottom,45.5,8.6835
2/24/96,surface,1,8.693
2/24/96,cline_top,2.5,8.7045
2/24/96,cline_bottom,26.5,8.7715
2/24/96,bottom,45.5,8.6835
2/25/96,surface,1,8.693
2/25/96,cline_top,2.5,8.7045
2/25/96,cline_bottom,26.5,8.7715
2/25/96,bottom,45.5,8.6835
2/26/96,surface,1,8.693
2/26/96,cline_top,2.5,8.7045
2/26/96,cline_bottom,26.5,8.7715
2/26/96,bottom,45.5,8.6835
2/27/96,surface,1,8.693
2/27/96,cline_top,2.5,8.7045
2/27/96,cline_bottom,26.5,8.7715
2/27/96,bottom,45.5,8.6835
2/28/96,surface,1,8.693
2/28/96,cline_top,2.5,8.7045
2/28/96,cline_bottom,26.5,8.7715
2/28/96,bottom,45.5,8.6835
2/29/96,surface,1,8.693
2/29/96,cline_top,2.5,8.7045
2/29/96,cline_bottom,26.5,8.7715
2/29/96,bottom,45.5,8.6835
3/1/96,surface,1,8.693
3/1/96,cline_top,2.5,8.7045
3/1/96,cline_bottom,26.5,8.7715
3/1/96,bottom,45.5,8.6835
3/2/96,surface,1,8.693
3/2/96,cline_top,2.5,8.7045
3/2/96,cline_bottom,26.5,8.7715
3/2/96,bottom,45.5,8.6835
3/3/96,surface,1,8.693
3/3/96,cline_top,2.5,8.7045
3/3/96,cline_bottom,26.5,8.7715
3/3/96,bottom,45.5,8.6835
3/4/96,surface,1,8.693
3/4/96,cline_top,2.5,8.7045
3/4/96,cline_bottom,26.5,8.7715
3/4/96,bottom,45.5,8.6835
3/5/96,surface,1,8.693
3/5/96,cline_top,2.5,8.7045
3/5/96,cline_bottom,26.5,8.7715
3/5/96,bottom,45.5,8.6835
3/6/96,surface,1,8.693
3/6/96,cline_top,2.5,8.7045
3/6/96,cline_bottom,26.5,8.7715
3/6/96,bottom,45.5,8.6835
3/7/96,surface,1,8.693
3/7/96,cline_top,2.5,8.7045
3/7/96,cline_bottom,26.5,8.7715
3/7/96,bottom,45.5,8.6835
3/8/96,surface,1,8.693
3/8/96,cline_top,2.5,8.7045
3/8/96,cline_bottom,26.5,8.7715
3/8/96,bottom,45.5,8.6835
3/9/96,surface,1,8.693
3/9/96,cline_top,2.5,8.7045
3/9/96,cline_bottom,26.5,8.7715
3/9/96,bottom,45.5,8.6835
3/10/96,surface,1,8.693
3/10/96,cline_top,2.5,8.7045
3/10/96,cline_bottom,26.5,8.7715
3/10/96,bottom,45.5,8.6835
3/11/96,surface,1,8.693
3/11/96,cline_top,2.5,8.7045
3/11/96,cline_bottom,26.5,8.7715
3/11/96,bottom,45.5,8.6835
3/12/96,surface,1,8.693
3/12/96,cline_top,2.5,8.7045
3/12/96,cline_bottom,26.5,8.7715
3/12/96,bottom,45.5,8.6835
3/13/96,surface,1,8.693
3/13/96,cline_top,2.5,8.7045
3/13/96,cline_bottom,26.5,8.7715
3/13/96,bottom,45.5,8.6835
3/14/96,surface,1,8.693
3/14/96,cline_top,2.5,8.7045
3/14/96,cline_bottom,26.5,8.7715
3/14/96,bottom,45.5,8.6835
3/15/96,surface,1,8.693
3/15/96,cline_top,2.5,8.7045
3/15/96,cline_bottom,26.5,8.7715
3/15/96,bottom,45.5,8.6835
3/16/96,surface,1,8.693
3/16/96,cline_top,2.5,8.7045
3/16/96,cline_bottom,26.5,8.7715
3/16/96,bottom,45.5,8.6835
3/17/96,surface,1,8.693
3/17/96,cline_top,2.5,8.7045
3/17/96,cline_bottom,26.5,8.7715
3/17/96,bottom,45.5,8.6835
3/18/96,surface,1,8.693
3/18/96,cline_top,2.5,8.7045
3/18/96,cline_bottom,26.5,8.7715
3/18/96,bottom,45.5,8.6835
3/19/96,surface,1,8.693
3/19/96,cline_top,2.5,8.7045
3/19/96,cline_bottom,26.5,8.7715
3/19/96,bottom,45.5,8.6835
3/20/96,surface,1,8.693
3/20/96,cline_top,2.5,8.7045
3/20/96,cline_bottom,26.5,8.7715
3/20/96,bottom,45.5,8.6835
3/21/96,surface,1,8.693
3/21/96,cline_top,2.5,8.7045
3/21/96,cline_bottom,26.5,8.7715
3/21/96,bottom,45.5,8.6835
3/22/96,surface,1,8.693
3/22/96,cline_top,2.5,8.7045
3/22/96,cline_bottom,26.5,8.7715
3/22/96,bottom,45.5,8.6835
3/23/96,surface,1,8.693
3/23/96,cline_top,2.5,8.7045
3/23/96,cline_bottom,26.5,8.7715
3/23/96,bottom,45.5,8.6835
3/24/96,surface,1,8.693
3/24/96,cline_top,2.5,8.7045
3/24/96,cline_bottom,26.5,8.7715
3/24/96,bottom,45.5,8.6835
3/25/96,surface,1,8.693
3/25/96,cline_top,2.5,8.7045
3/25/96,cline_bottom,26.5,8.7715
3/25/96,bottom,45.5,8.6835
3/26/96,surface,1,8.693
3/26/96,cline_top,2.5,8.7045
3/26/96,cline_bottom,26.5,8.7715
3/26/96,bottom,45.5,8.6835
3/27/96,surface,1,8.693
3/27/96,cline_top,2.5,8.7045
3/27/96,cline_bottom,26.5,8.7715
3/27/96,bottom,45.5,8.6835
3/28/96,surface,1,8.693
3/28/96,cline_top,2.5,8.7045
3/28/96,cline_bottom,26.5,8.7715
3/28/96,bottom,45.5,8.6835
3/29/96,surface,1,8.693
3/29/96,cline_top,2.5,8.7045
3/29/96,cline_bottom,26.5,8.7715
3/29/96,bottom,45.5,8.6835
3/30/96,surface,1,8.693
3/30/96,cline_top,2.5,8.7045
3/30/96,cline_bottom,26.5,8.7715
3/30/96,bottom,45.5,8.6835
3/31/96,surface,1,8.693
3/31/96,cline_top,2.5,8.7045
3/31/96,cline_bottom,26.5,8.7715
3/31/96,bottom,45.5,8.6835
4/1/96,surface,1,8.693
4/1/96,cline_top,2.5,8.7045
4/1/96,cline_bottom,26.5,8.7715
4/1/96,bottom,45.5,8.6835
4/2/96,surface,1,8.693
4/2/96,cline_top,2.5,8.7045
4/2/96,cline_bottom,26.5,8.7715
4/2/96,bottom,45.5,8.6835
4/3/96,surface,1,8.693
4/3/96,cline_top,2.5,8.7045
4/3/96,cline_bottom,26.5,8.7715
4/3/96,bottom,45.5,8.6835
4/4/96,surface,1,8.693
4/4/96,cline_top,2.5,8.7045
4/4/96,cline_bottom,26.5,8.7715
4/4/96,bottom,45.5,8.6835
4/5/96,surface,1,8.693
4/5/96,cline_top,2.5,8.7045
4/5/96,cline_bottom,26.5,8.7715
4/5/96,bottom,45.5,8.6835
4/6/96,surface,1,8.693
4/6/96,cline_top,2.5,8.7045
4/6/96,cline_bottom,26.5,8.7715
4/6/96,bottom,45.5,8.6835
4/7/96,surface,1,8.693
4/7/96,cline_top,2.5,8.7045
4/7/96,cline_bottom,26.5,8.7715
4/7/96,bottom,45.5,8.6835
4/8/96,surface,1,8.693
4/8/96,cline_top,2.5,8.7045
4/8/96,cline_bottom,26.5,8.7715
4/8/96,bottom,45.5,8.6835
4/9/96,surface,1,8.693
4/9/96,cline_top,2.5,8.7045
4/9/96,cline_bottom,26.5,8.7715
4/9/96,bottom,45.5,8.6835
4/10/96,surface,1,8.693
4/10/96,cline_top,2.5,8.7045
4/10/96,cline_bottom,26.5,8.7715
4/10/96,bottom,45.5,8.6835
4/11/96,surface,1,8.693
4/11/96,cline_top,2.5,8.7045
4/11/96,cline_bottom,26.5,8.7715
4/11/96,bottom,45.5,8.6835
4/12/96,surface,1,8.693
4/12/96,cline_top,2.5,8.7045
4/12/96,cline_bottom,26.5,8.7715
4/12/96,bottom,45.5,8.6835
4/13/96,surface,1,8.693
4/13/96,cline_top,2.5,8.7045
4/13/96,cline_bottom,26.5,8.7715
4/13/96,bottom,45.5,8.6835
4/14/96,surface,1,8.693
4/14/96,cline_top,2.5,8.7045
4/14/96,cline_bottom,26.5,8.7715
4/14/96,bottom,45.5,8.6835
4/15/96,surface,1,8.693
4/15/96,cline_top,2.5,8.7045
4/15/96,cline_bottom,26.5,8.7715
4/15/96,bottom,45.5,8.6835
4/16/96,surface,1,8.693
4/16/96,cline_top,2.5,8.7045
4/16/96,cline_bottom,26.5,8.7715
4/16/96,bottom,45.5,8.6835
4/17/96,surface,1,8.693
4/17/96,cline_top,2.5,8.7045
4/17/96,cline_bottom,26.5,8.7715
4/17/96,bottom,45.5,8.6835
4/18/96,surface,1,8.693
4/18/96,cline_top,2.5,8.7045
4/18/96,cline_bottom,26.5,8.7715
4/18/96,bottom,45.5,8.6835
4/19/96,surface,1,8.693
4/19/96,cline_top,2.5,8.7045
4/19/96,cline_bottom,26.5,8.7715
4/19/96,bottom,45.5,8.6835
4/20/96,surface,1,8.693
4/20/96,cline_top,2.5,8.7045
4/20/96,cline_bottom,26.5,8.7715
4/20/96,bottom,45.5,8.6835
4/21/96,surface,1,8.693
4/21/96,cline_top,2.5,8.7045
4/21/96,cline_bottom,26.5,8.7715
4/21/96,bottom,45.5,8.6835
4/22/96,surface,1,8.693
4/22/96,cline_top,2.5,8.7045
4/22/96,cline_bottom,26.5,8.7715
4/22/96,bottom,45.5,8.6835
4/23/96,surface,1,8.693
4/23/96,cline_top,2.5,8.7045
4/23/96,cline_bottom,26.5,8.7715
4/23/96,bottom,45.5,8.6835
4/24/96,surface,1,8.693
4/24/96,cline_top,2.5,8.7045
4/24/96,cline_bottom,26.5,8.7715
4/24/96,bottom,45.5,8.6835
4/25/96,surface,1,8.693
4/25/96,cline_top,2.5,8.7045
4/25/96,cline_bottom,26.5,8.7715
4/25/96,bottom,45.5,8.6835
4/26/96,surface,1,8.693
4/26/96,cline_top,2.5,8.7045
4/26/96,cline_bottom,26.5,8.7715
4/26/96,bottom,45.5,8.6835
4/27/96,surface,1,8.693
4/27/96,cline_top,2.5,8.7045
4/27/96,cline_bottom,26.5,8.7715
4/27/96,bottom,45.5,8.6835
4/28/96,surface,1,8.693
4/28/96,cline_top,2.5,8.7045
4/28/96,cline_bottom,26.5,8.7715
4/28/96,bottom,45.5,8.6835
4/29/96,surface,1,8.693
4/29/96,cline_top,2.5,8.7045
4/29/96,cline_bottom,26.5,8.7715
4/29/96,bottom,45.5,8.6835
4/30/96,surface,1,8.693
4/30/96,cline_top,2.5,8.7045
4/30/96,cline_bottom,26.5,8.7715
4/30/96,bottom,45.5,8.6835
5/1/96,surface,1,8.693
5/1/96,cline_top,2.5,8.7045
5/1/96,cline_bottom,26.5,8.7715
5/1/96,bottom,45.5,8.6835
5/2/96,surface,1,8.693
5/2/96,cline_top,2.5,8.7045
5/2/96,cline_bottom,26.5,8.7715
5/2/96,bottom,45.5,8.6835
5/3/96,surface,1,8.693
5/3/96,cline_top,2.5,8.7045
5/3/96,cline_bottom,26.5,8.7715
5/3/96,bottom,45.5,8.6835
5/4/96,surface,1,8.693
5/4/96,cline_top,2.5,8.7045
5/4/96,cline_bottom,26.5,8.7715
5/4/96,bottom,45.5,8.6835
5/5/96,surface,1,8.693
5/5/96,cline_top,2.5,8.7045
5/5/96,cline_bottom,26.5,8.7715
5/5/96,bottom,45.5,8.6835
5/6/96,surface,1,8.693
5/6/96,cline_top,2.5,8.7045
5/6/96,cline_bottom,26.5,8.7715
5/6/96,bottom,45.5,8.6835
5/7/96,surface,1,8.693
5/7/96,cline_top,2.5,8.7045
5/7/96,cline_bottom,26.5,8.7715
5/7/96,bottom,45.5,8.6835
5/8/96,surface,1,8.693
5/8/96,cline_top,2.5,8.7045
5/8/96,cline_bottom,26.5,8.7715
5/8/96,bottom,45.5,8.6835
5/9/96,surface,1,8.693
5/9/96,cline_top,2.5,8.7045
5/9/96,cline_bottom,26.5,8.7715
5/9/96,bottom,45.5,8.6835
5/10/96,surface,1,8.693
5/10/96,cline_top,2.5,8.7045
5/10/96,cline_bottom,26.5,8.7715
5/10/96,bottom,45.5,8.6835
5/11/96,surface,1,8.693
5/11/96,cline_top,2.5,8.7045
5/11/96,cline_bottom,26.5,8.7715
5/11/96,bottom,45.5,8.6835
5/12/96,surface,1,8.693
5/12/96,cline_top,2.5,8.7045
5/12/96,cline_bottom,26.5,8.7715
5/12/96,bottom,45.5,8.6835
5/13/96,surface,1,8.693
5/13/96,cline_top,2.5,8.7045
5/13/96,cline_bottom,26.5,8.7715
5/13/96,bottom,45.5,8.6835
5/14/96,surface,1,8.693
5/14/96,cline_top,2.5,8.7045
5/14/96,cline_bottom,26.5,8.7715
5/14/96,bottom,45.5,8.6835
5/15/96,surface,1,8.693
5/15/96,cline_top,2.5,8.7045
5/15/96,cline_bottom,26.5,8.7715
5/15/96,bottom,45.5,8.6835
5/16/96,surface,1,8.693
5/16/96,cline_top,2.5,8.7045
5/16/96,cline_bottom,26.5,8.7715
5/16/96,bottom,45.5,8.6835
5/17/96,surface,1,8.693
5/17/96,cline_top,2.5,8.7045
5/17/96,cline_bottom,26.5,8.7715
5/17/96,bottom,45.5,8.6835
5/18/96,surface,1,8.693
5/18/96,cline_top,2.5,8.7045
5/18/96,cline_bottom,26.5,8.7715
5/18/96,bottom,45.5,8.6835
5/19/96,surface,1,8.693
5/19/96,cline_top,2.5,8.7045
5/19/96,cline_bottom,26.5,8.7715
5/19/96,bottom,45.5,8.6835
5/20/96,surface,1,8.693
5/20/96,cline_top,2.5,8.7045
5/20/96,cline_bottom,26.5,8.7715
5/20/96,bottom,45.5,8.6835
5/21/96,surface,1,8.693
5/21/96,cline_top,2.5,8.7045
5/21/96,cline_bottom,26.5,8.7715
5/21/96,bottom,45.5,8.6835
5/22/96,surface,1,8.693
5/22/96,cline_top,2.5,8.7045
5/22/96,cline_bottom,26.5,8.7715
5/22/96,bottom,45.5,8.6835
5/23/96,surface,1,8.693
5/23/96,cline_top,2.5,8.7045
5/23/96,cline_bottom,26.5,8.7715
5/23/96,bottom,45.5,8.6835
5/24/96,surface,1,8.693
5/24/96,cline_top,2.5,8.7045
5/24/96,cline_bottom,26.5,8.7715
5/24/96,bottom,45.5,8.6835
5/25/96,surface,1,8.693
5/25/96,cline_top,2.5,8.7045
5/25/96,cline_bottom,26.5,8.7715
5/25/96,bottom,45.5,8.6835
5/26/96,surface,1,8.693
5/26/96,cline_top,2.5,8.7045
5/26/96,cline_bottom,26.5,8.7715
5/26/96,bottom,45.5,8.6835
5/27/96,surface,1,8.693
5/27/96,cline_top,2.5,8.7045
5/27/96,cline_bottom,26.5,8.7715
5/27/96,bottom,45.5,8.6835
5/28/96,surface,1,8.693
5/28/96,cline_top,2.5,8.7045
5/28/96,cline_bottom,26.5,8.7715
5/28/96,bottom,45.5,8.6835
5/29/96,surface,1,8.693
5/29/96,cline_top,2.5,8.7045
5/29/96,cline_bottom,26.5,8.7715
5/29/96,bottom,45.5,8.6835
5/30/96,surface,1,8.693
5/30/96,cline_top,2.5,8.7045
5/30/96,cline_bottom,26.5,8.7715
5/30/96,bottom,45.5,8.6835
5/31/96,surface,1,8.693
5/31/96,cline_top,2.5,8.7045
5/31/96,cline_bottom,26.5,8.7715
5/31/96,bottom,45.5,8.6835
6/1/96,surface,1,8.693
6/1/96,cline_top,2.5,8.7045
6/1/96,cline_bottom,26.5,8.7715
6/1/96,bottom,45.5,8.6835
6/2/96,surface,1,8.693
6/2/96,cline_top,2.5,8.7045
6/2/96,cline_bottom,26.5,8.7715
6/2/96,bottom,45.5,8.6835
6/3/96,surface,1,8.693
6/3/96,cline_top,2.5,8.7045
6/3/96,cline_bottom,26.5,8.7715
6/3/96,bottom,45.5,8.6835
6/4/96,surface,1,8.693
6/4/96,cline_top,2.5,8.7045
6/4/96,cline_bottom,26.5,8.7715
6/4/96,bottom,45.5,8.6835
6/5/96,surface,1,8.693
6/5/96,cline_top,2.5,8.7045
6/5/96,cline_bottom,26.5,8.7715
6/5/96,bottom,45.5,8.6835
6/6/96,surface,1,8.693
6/6/96,cline_top,2.5,8.7045
6/6/96,cline_bottom,26.5,8.7715
6/6/96,bottom,45.5,8.6835
6/7/96,surface,1,8.693
6/7/96,cline_top,2.5,8.7045
6/7/96,cline_bottom,26.5,8.7715
6/7/96,bottom,45.5,8.6835
6/8/96,surface,1,8.693
6/8/96,cline_top,2.5,8.7045
6/8/96,cline_bottom,26.5,8.7715
6/8/96,bottom,45.5,8.6835
6/9/96,surface,1,8.693
6/9/96,cline_top,2.5,8.7045
6/9/96,cline_bottom,26.5,8.7715
6/9/96,bottom,45.5,8.6835
6/10/96,surface,1,8.693
6/10/96,cline_top,2.5,8.7045
6/10/96,cline_bottom,26.5,8.7715
6/10/96,bottom,45.5,8.6835
6/11/96,surface,1,8.693
6/11/96,cline_top,2.5,8.7045
6/11/96,cline_bottom,26.5,8.7715
6/11/96,bottom,45.5,8.6835
6/12/96,surface,1,8.693
6/12/96,cline_top,2.5,8.7045
6/12/96,cline_bottom,26.5,8.7715
6/12/96,bottom,45.5,8.6835
6/13/96,surface,1,8.693
6/13/96,cline_top,2.5,8.7045
6/13/96,cline_bottom,26.5,8.7715
6/13/96,bottom,45.5,8.6835
6/14/96,surface,1,8.693
6/14/96,cline_top,2.5,8.7045
6/14/96,cline_bottom,26.5,8.7715
6/14/96,bottom,45.5,8.6835
6/15/96,surface,1,8.693
6/15/96,cline_top,2.5,8.7045
6/15/96,cline_bottom,26.5,8.7715
6/15/96,bottom,45.5,8.6835
6/16/96,surface,1,8.693
6/16/96,cline_top,2.5,8.7045
6/16/96,cline_bottom,26.5,8.7715
6/16/96,bottom,45.5,8.6835
6/17/96,surface,1,8.693
6/17/96,cline_top,2.5,8.7045
6/17/96,cline_bottom,26.5,8.7715
6/17/96,bottom,45.5,8.6835
6/18/96,surface,1,8.693
6/18/96,cline_top,2.5,8.7045
6/18/96,cline_bottom,26.5,8.7715
6/18/96,bottom,45.5,8.6835
6/19/96,surface,1,8.693
6/19/96,cline_top,2.5,8.7045
6/19/96,cline_bottom,26.5,8.7715
6/19/96,bottom,45.5,8.6835
6/20/96,surface,1,8.693
6/20/96,cline_top,2.5,8.7045
6/20/96,cline_bottom,26.5,8.7715
6/20/96,bottom,45.5,8.6835
6/21/96,surface,1,8.693
6/21/96,cline_top,2.5,8.7045
6/21/96,cline_bottom,26.5,8.7715
6/21/96,bottom,45.5,8.6835
6/22/96,surface,1,8.693
6/22/96,cline_top,2.5,8.7045
6/22/96,cline_bottom,26.5,8.7715
6/22/96,bottom,45.5,8.6835
6/23/96,surface,1,8.693
6/23/96,cline_top,2.5,8.7045
6/23/96,cline_bottom,26.5,8.7715
6/23/96,bottom,45.5,8.6835
6/24/96,surface,1,8.693
6/24/96,cline_top,2.5,8.7045
6/24/96,cline_bottom,26.5,8.7715
6/24/96,bottom,45.5,8.6835
6/25/96,surface,1,8.693
6/25/96,cline_top,2.5,8.7045
6/25/96,cline_bottom,26.5,8.7715
6/25/96,bottom,45.5,8.6835
6/26/96,surface,1,8.693
6/26/96,cline_top,2.5,8.7045
6/26/96,cline_bottom,26.5,8.7715
6/26/96,bottom,45.5,8.6835
6/27/96,surface,1,8.693
6/27/96,cline_top,2.5,8.7045
6/27/96,cline_bottom,26.5,8.7715
6/27/96,bottom,45.5,8.6835
6/28/96,surface,1,8.693
6/28/96,cline_top,2.5,8.7045
6/28/96,cline_bottom,26.5,8.7715
6/28/96,bottom,45.5,8.6835
6/29/96,surface,1,8.693
6/29/96,cline_top,2.5,8.7045
6/29/96,cline_bottom,26.5,8.7715
6/29/96,bottom,45.5,8.6835
6/30/96,surface,1,8.693
6/30/96,cline_top,2.5,8.7045
6/30/96,cline_bottom,26.5,8.7715
6/30/96,bottom,45.5,8.6835
7/1/96,surface,1,8.693
7/1/96,cline_top,2.5,8.7045
7/1/96,cline_bottom,26.5,8.7715
7/1/96,bottom,45.5,8.6835
7/2/96,surface,1,8.693
7/2/96,cline_top,2.5,8.7045
7/2/96,cline_bottom,26.5,8.7715
7/2/96,bottom,45.5,8.6835
7/3/96,surface,1,8.693
7/3/96,cline_top,2.5,8.7045
7/3/96,cline_bottom,26.5,8.7715
7/3/96,bottom,45.5,8.6835
7/4/96,surface,1,8.693
7/4/96,cline_top,2.5,8.7045
7/4/96,cline_bottom,26.5,8.7715
7/4/96,bottom,45.5,8.6835
7/5/96,surface,1,8.693
7/5/96,cline_top,2.5,8.7045
7/5/96,cline_bottom,26.5,8.7715
7/5/96,bottom,45.5,8.6835
7/6/96,surface,1,8.693
7/6/96,cline_top,2.5,8.7045
7/6/96,cline_bottom,26.5,8.7715
7/6/96,bottom,45.5,8.6835
7/7/96,surface,1,8.693
7/7/96,cline_top,2.5,8.7045
7/7/96,cline_bottom,26.5,8.7715
7/7/96,bottom,45.5,8.6835
7/8/96,surface,1,8.693
7/8/96,cline_top,2.5,8.7045
7/8/96,cline_bottom,26.5,8.7715
7/8/96,bottom,45.5,8.6835
7/9/96,surface,1,8.693
7/9/96,cline_top,2.5,8.7045
7/9/96,cline_bottom,26.5,8.7715
7/9/96,bottom,45.5,8.6835
7/10/96,surface,1,8.693
7/10/96,cline_top,2.5,8.7045
7/10/96,cline_bottom,26.5,8.7715
7/10/96,bottom,45.5,8.6835
7/11/96,surface,1,8.693
7/11/96,cline_top,2.5,8.7045
7/11/96,cline_bottom,26.5,8.7715
7/11/96,bottom,45.5,8.6835
7/12/96,surface,1,8.693
7/12/96,cline_top,2.5,8.7045
7/12/96,cline_bottom,26.5,8.7715
7/12/96,bottom,45.5,8.6835
7/13/96,surface,1,8.693
7/13/96,cline_top,2.5,8.7045
7/13/96,cline_bottom,26.5,8.7715
7/13/96,bottom,45.5,8.6835
7/14/96,surface,1,8.693
7/14/96,cline_top,2.5,8.7045
7/14/96,cline_bottom,26.5,8.7715
7/14/96,bottom,45.5,8.6835
7/15/96,surface,1,8.693
7/15/96,cline_top,2.5,8.7045
7/15/96,cline_bottom,26.5,8.7715
7/15/96,bottom,45.5,8.6835
7/16/96,surface,1,8.693
7/16/96,cline_top,2.5,8.7045
7/16/96,cline_bottom,26.5,8.7715
7/16/96,bottom,45.5,8.6835
7/17/96,surface,1,8.693
7/17/96,cline_top,2.5,8.7045
7/17/96,cline_bottom,26.5,8.7715
7/17/96,bottom,45.5,8.6835
7/18/96,surface,1,8.693
7/18/96,cline_top,2.5,8.7045
7/18/96,cline_bottom,26.5,8.7715
7/18/96,bottom,45.5,8.6835
7/19/96,surface,1,8.693
7/19/96,cline_top,2.5,8.7045
7/19/96,cline_bottom,26.5,8.7715
7/19/96,bottom,45.5,8.6835
7/20/96,surface,1,8.693
7/20/96,cline_top,2.5,8.7045
7/20/96,cline_bottom,26.5,8.7715
7/20/96,bottom,45.5,8.6835
7/21/96,surface,1,8.693
